academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi
2023,2,Limestone,546964,SAC,16-5,9.95,10.33,0.893,0.603,45.1,0.764,0.333,0.772,27.0,10.9,11.19,5.86,17.05,0.325,20.33,0.762,,,,,,,,
2023,2,Lincoln Memorial,546965,SAC,7-9,4.94,11.5,0.84,0.51,31.38,0.73,0.263,0.743,15.5,9.25,12.06,-1.5,10.56,0.252,20.06,0.438,,,,,,,,
2023,2,Lynn,546984,Sunshine State,7-9,7.69,7.94,0.882,0.517,33.56,0.75,0.274,0.843,20.31,12.06,11.94,0.69,12.63,0.326,17.31,0.438,,,,,,,,
2023,2,Malone,550213,G-MAC,7-8,6.13,6.67,0.813,0.411,29.73,0.651,0.364,0.877,18.8,17.8,16.6,-3.93,12.67,0.304,16.67,0.467,,,,,,,,
2023,2,Mars Hill,546966,SAC,4-12,5.13,7.44,0.833,0.489,33.31,0.514,0.279,0.861,14.88,15.94,13.0,-3.25,9.75,0.264,20.81,0.25,,,,,,,,
2023,2,Maryville (MO),546948,GLVC,8-6,5.71,10.14,0.847,0.599,33.07,0.667,0.273,0.809,17.14,8.79,9.71,1.71,11.43,0.251,17.5,0.571,,,,,,,,
2023,2,Mercy,546949,ECC,14-4,10.61,9.56,0.855,0.621,39.44,0.683,0.493,0.799,28.06,11.72,9.56,7.89,17.44,0.387,17.28,0.778,,,,,,,,
2023,2,Mercyhurst,546950,G-MAC,16-3,8.05,7.74,0.856,0.706,39.63,0.7,0.397,0.814,23.42,11.42,8.84,6.53,15.37,0.307,15.95,0.842,,,,,,,,
2023,2,Molloy,546951,ECC,9-9,7.28,11.83,0.848,0.467,36.44,0.686,0.297,0.768,19.11,11.89,10.67,1.17,11.83,0.272,19.5,0.5,,,,,,,,
2023,2,Montevallo,546994,Peach Belt,11-7,7.44,8.83,0.829,0.606,37.22,0.759,0.434,0.806,20.5,14.0,11.44,1.61,13.06,0.289,23.78,0.611,,,,,,,,
2023,2,Mount Olive,546967,Conference Carolinas,7-8,6.47,7.13,0.863,0.659,30.87,0.577,0.281,0.884,17.47,12.2,10.6,0.4,11.0,0.271,18.93,0.467,,,,,,,,
2023,2,Newberry,546998,SAC,11-5,8.94,8.44,0.847,0.51,36.13,0.674,0.52,0.881,24.0,11.25,12.44,2.63,15.06,0.37,18.38,0.688,,,,,,,,
2023,2,North Greenville,546979,Conference Carolinas,10-7,7.82,10.18,0.871,0.476,27.59,0.729,0.286,0.829,20.29,10.94,11.0,1.47,12.47,0.303,18.35,0.588,,,,,,,,
2023,2,Pace,546954,NE10,11-4,6.93,12.07,0.864,0.57,34.87,0.684,0.382,0.813,19.87,10.93,9.8,3.13,12.93,0.299,17.93,0.733,,,,,,,,
2023,2,Palm Beach Atl.,546995,Sunshine State,2-12,4.64,9.0,0.831,0.497,31.43,0.672,0.2,0.83,15.36,11.43,17.07,-6.36,10.71,0.28,21.0,0.143,,,,,,,,
2023,2,Post,546968,CACC,10-6,8.38,10.0,0.835,0.467,34.56,0.67,0.5,0.81,23.19,11.31,11.06,3.75,14.81,0.349,17.63,0.625,,,,,,,,
2023,2,Quincy,547013,GLVC,8-9,7.24,8.47,0.88,0.495,34.0,0.835,0.351,0.837,19.47,14.94,12.29,-0.06,12.24,0.291,19.35,0.471,,,,,,,,
2023,2,Roberts Wesleyan,546989,ECC,9-5,9.79,9.43,0.875,0.494,32.86,0.779,0.279,0.814,26.29,10.86,11.71,4.79,16.5,0.344,18.29,0.643,,,,,,,,
2023,2,Rockhurst,546969,GLVC,10-5,6.33,10.13,0.875,0.519,32.8,0.761,0.423,0.84,17.47,12.0,8.8,2.33,11.13,0.259,18.67,0.667,,,,,,,,
2023,2,Rollins,546955,Sunshine State,15-2,7.94,9.82,0.861,0.543,31.94,0.675,0.286,0.849,23.12,12.71,9.76,5.41,15.18,0.334,16.29,0.882,,,,,,,,
2023,2,Saint Leo,547008,Sunshine State,9-7,8.94,8.81,0.804,0.593,35.75,0.833,0.3,0.838,25.0,12.75,12.56,3.5,16.06,0.359,19.75,0.563,,,,,,,,
2023,2,Saint Michael's,547009,NE10,6-7,8.85,11.0,0.805,0.473,34.0,0.603,0.385,0.82,21.23,15.62,12.54,-0.15,12.38,0.34,20.08,0.462,,,,,,,,
2023,2,Saint Rose,546970,NE10,5-12,6.82,8.53,0.819,0.579,33.82,0.605,0.338,0.825,19.29,11.76,13.35,-0.88,12.47,0.29,20.59,0.294,,,,,,,,
2023,2,Seton Hill,546986,G-MAC,12-5,9.35,8.88,0.883,0.588,31.59,0.724,0.309,0.781,25.35,10.0,8.53,7.47,16.0,0.3,16.59,0.706,,,,,,,,
2023,2,Shorter,546990,Peach Belt,3-12,4.87,7.73,0.73,0.339,22.67,0.755,0.284,0.847,14.93,14.93,17.87,-7.8,10.07,0.266,20.67,0.2,,,,,,,,
2023,2,Southern N.H.,546952,NE10,6-6,7.0,6.75,0.862,0.544,31.25,0.686,0.35,0.88,17.0,13.67,12.25,-2.25,10.0,0.242,18.33,0.5,,,,,,,,
2023,2,St. Anselm,547007,NE10,10-5,6.2,8.2,0.899,0.55,35.6,0.711,0.393,0.811,19.2,9.33,9.07,3.93,13.0,0.3,16.47,0.667,,,,,,,,
2023,2,St. Thomas Aquinas,546971,ECC,6-7,5.85,7.77,0.79,0.484,32.23,0.6,0.284,0.883,15.92,15.77,12.85,-2.77,10.08,0.285,23.54,0.462,,,,,,,,
2023,2,Tampa,547010,Sunshine State,13-4,8.29,9.82,0.929,0.605,36.53,0.836,0.317,0.842,23.65,13.18,8.88,6.47,15.35,0.332,14.35,0.765,,,,,,,,
2023,2,Tusculum,546982,SAC,4-11,6.27,7.53,0.705,0.392,30.6,0.591,0.438,0.853,16.13,13.73,14.93,-5.07,9.87,0.322,23.6,0.267,,,,,,,,
2023,2,UIndy,546946,GLVC,12-4,7.06,10.81,0.904,0.545,35.38,0.745,0.404,0.872,21.44,9.56,9.75,4.63,14.38,0.278,12.94,0.75,,,,,,,,
2023,2,Walsh,546988,G-MAC,6-10,5.25,7.38,0.813,0.502,30.13,0.73,0.246,0.888,16.5,14.06,11.31,-0.06,11.25,0.299,20.19,0.375,,,,,,,,
2023,2,Westminster (UT),546993,RMAC,8-8,7.13,6.19,0.844,0.559,33.94,0.766,0.419,0.883,22.13,11.94,11.25,3.75,15.0,0.354,17.0,0.5,,,,,,,,
2023,2,Wheeling,546957,G-MAC,5-10,7.67,7.53,0.785,0.287,23.53,0.784,0.127,0.84,19.53,17.4,15.4,-3.53,11.87,0.303,17.73,0.333,,,,,,,,
2023,2,Wilmington (DE),546997,CACC,6-7,9.92,10.38,0.817,0.457,34.15,0.552,0.44,0.761,24.77,11.46,13.92,0.92,14.85,0.313,16.77,0.462,,,,,,,,
2023,2,Wingate,546972,SAC,12-3,10.0,10.87,0.854,0.581,42.47,0.696,0.256,0.768,26.53,11.87,10.47,6.07,16.53,0.335,17.27,0.8,,,,,,,,
2023,2,Young Harris,546991,Peach Belt,3-13,4.81,10.63,0.786,0.453,35.63,0.533,0.329,0.838,14.63,12.69,17.88,-8.06,9.81,0.266,23.69,0.188,,,,,,,,
2024,1,Air Force,571437,ASUN,9-6,7.13,8.73,0.882,0.478,31.4,0.775,0.185,0.822,18.67,10.6,9.67,1.87,11.53,0.293,15.8,0.6,,,,,,,,
2024,1,Army West Point,571438,Patriot,11-3,8.14,7.64,0.897,0.601,35.71,0.622,0.448,0.84,22.29,11.29,10.79,3.36,14.14,0.31,15.43,0.786,,,,,,,,
2024,1,Bellarmine,571378,ASUN,9-8,7.29,8.29,0.926,0.491,27.65,0.73,0.191,0.878,19.47,12.88,11.41,0.76,12.18,0.293,17.65,0.529,,,,,,,,
2024,1,Binghamton,571379,America East,6-7,5.54,7.08,0.803,0.521,30.08,0.694,0.271,0.819,17.54,13.38,12.85,-0.85,12.0,0.268,15.77,0.462,,,,,,,,
2024,1,Boston U.,571380,Patriot,10-7,8.71,10.53,0.809,0.481,34.65,0.58,0.412,0.776,21.88,13.59,11.41,1.76,13.18,0.306,18.18,0.588,,,,,,,,
2024,1,Brown,571381,Ivy League,3-11,4.0,8.07,0.864,0.481,31.0,0.741,0.31,0.832,13.29,12.64,12.14,-2.86,9.29,0.23,16.64,0.214,,,,,,,,
2024,1,Bryant,571382,America East,9-5,6.93,7.93,0.889,0.594,37.57,0.768,0.286,0.884,20.14,11.5,10.21,3.0,13.21,0.297,16.5,0.643,,,,,,,,
2024,1,Bucknell,571383,Patriot,4-10,5.5,10.21,0.791,0.45,32.0,0.64,0.282,0.828,15.93,9.79,13.0,-2.57,10.43,0.278,18.29,0.286,,,,,,,,
2024,1,Canisius,571384,MAAC,5-10,5.0,6.07,0.848,0.507,31.4,0.545,0.22,0.878,14.6,12.2,12.53,-2.93,9.6,0.256,17.2,0.333,,,,,,,,
2024,1,Cleveland St.,571385,ASUN,9-8,5.0,6.59,0.854,0.47,28.71,0.605,0.362,0.844,14.82,12.06,12.59,-2.76,9.82,0.281,18.41,0.529,,,,,,,,
2024,1,Colgate,571386,Patriot,8-7,7.73,11.4,0.802,0.39,33.87,0.646,0.525,0.725,20.67,13.13,12.07,0.87,12.93,0.31,21.6,0.533,,,,,,,,
2024,1,Cornell,571387,Ivy League,9-5,9.5,8.29,0.863,0.47,33.71,0.643,0.408,0.83,24.57,14.14,13.0,2.07,15.07,0.34,14.43,0.643,,,,,,,,
2024,1,Dartmouth,571388,Ivy League,3-10,6.23,8.38,0.831,0.525,35.15,0.605,0.393,0.873,16.31,13.15,13.77,-3.69,10.08,0.283,19.08,0.231,,,,,,,,
2024,1,Delaware,571389,CAA,9-5,7.21,7.93,0.854,0.499,31.43,0.683,0.528,0.919,19.86,13.71,9.43,3.21,12.64,0.279,13.71,0.643,,,,,,,,
2024,1,Denver,571390,Big East,13-4,6.94,8.76,0.875,0.571,29.82,0.848,0.465,0.878,18.76,9.41,9.41,2.41,11.82,0.304,15.82,0.765,,,,,,,,
2024,1,Detroit Mercy,571391,ASUN,3-10,4.08,6.54,0.82,0.353,24.69,0.582,0.268,0.878,13.85,14.38,14.92,-5.15,9.77,0.281,16.54,0.231,,,,,,,,
2024,1,Drexel,571392,CAA,6-9,5.67,6.67,0.875,0.497,29.13,0.761,0.238,0.931,15.4,13.27,11.8,-2.07,9.73,0.257,17.4,0.4,,,,,,,,
2024,1,Duke,571393,ACC,13-6,7.84,8.47,0.892,0.512,31.58,0.685,0.439,0.892,22.74,11.63,10.42,4.47,14.89,0.353,14.84,0.684,,,,,,,,
2024,1,Fairfield,571394,CAA,8-7,6.8,10.27,0.924,0.456,30.73,0.681,0.421,0.851,18.07,10.07,11.6,-0.33,11.27,0.278,15.53,0.533,,,,,,,,
2024,1,Georgetown,571395,Big East,13-4,8.18,7.47,0.875,0.525,32.24,0.629,0.361,0.88,20.88,10.41,9.65,3.06,12.71,0.319,14.41,0.765,,,,,,,,
2024,1,Hampton,571396,CAA,0-13,2.23,7.77,0.771,0.323,27.62,0.586,0.163,0.933,6.92,14.54,20.77,-16.08,4.69,0.161,24.0,0.0,,,,,,,,
2024,1,Harvard,571398,Ivy League,8-5,7.69,9.54,0.885,0.431,33.54,0.622,0.571,0.802,21.62,11.92,11.85,2.08,13.92,0.334,14.92,0.615,,,,,,,,
2024,1,High Point,571446,Atlantic 10,9-7,8.25,9.69,0.844,0.574,36.0,0.641,0.388,0.818,21.63,11.56,11.06,2.31,13.38,0.294,16.44,0.563,,,,,,,,
2024,1,Hobart,571399,Atlantic 10,4-9,6.15,6.69,0.858,0.575,30.46,0.714,0.326,0.87,16.85,12.15,13.77,-3.08,10.69,0.248,17.62,0.308,,,,,,,,
2024,1,Hofstra,571400,CAA,6-9,7.53,6.47,0.893,0.578,32.33,0.471,0.233,0.838,19.73,10.4,12.4,-0.2,12.2,0.278,15.93,0.4,,,,,,,,
2024,1,Holy Cross,571401,Patriot,2-11,4.23,8.46,0.832,0.423,29.92,0.5,0.375,0.864,12.54,10.62,14.0,-5.69,8.31,0.245,18.54,0.154,,,,,,,,
2024,1,Jacksonville,571402,ASUN,13-5,10.06,8.56,0.881,0.564,34.33,0.696,0.508,0.869,24.39,12.83,10.0,4.33,14.33,0.325,16.0,0.722,,,,,,,,
2024,1,Johns Hopkins,571403,Big Ten,11-5,6.81,8.25,0.88,0.478,29.31,0.582,0.452,0.863,18.38,12.63,9.63,1.94,11.56,0.309,14.81,0.688,,,,,,,,
2024,1,LIU,571374,MAAC,10-4,7.36,10.14,0.845,0.497,31.21,0.617,0.475,0.848,18.79,9.64,10.29,1.14,11.43,0.285,16.57,0.714,,,,,,,,
2024,1,Lafayette,571404,Patriot,6-7,6.23,7.46,0.844,0.517,30.0,0.528,0.343,0.813,18.31,11.92,11.69,0.38,12.08,0.303,17.38,0.462,,,,,,,,
2024,1,Lehigh,571405,Patriot,10-7,4.0,7.94,0.826,0.543,31.59,0.649,0.366,0.865,14.71,11.47,11.0,-0.29,10.71,0.306,18.47,0.588,,,,,,,,
2024,1,Loyola Maryland,571407,Patriot,7-8,6.53,8.27,0.843,0.398,29.27,0.667,0.351,0.879,17.8,13.33,11.53,-0.27,11.27,0.294,14.0,0.467,,,,,,,,
2024,1,Manhattan,571408,MAAC,8-9,5.18,6.65,0.877,0.44,25.94,0.588,0.378,0.924,14.88,12.76,10.65,-0.94,9.71,0.272,14.12,0.471,,,,,,,,
2024,1,Marist,571409,MAAC,8-7,6.0,7.47,0.868,0.491,32.67,0.736,0.34,0.867,17.8,12.67,11.4,0.4,11.8,0.269,14.27,0.533,,,,,,,,
2024,1,Marquette,571410,Big East,4-10,5.57,7.07,0.885,0.576,26.86,0.679,0.39,0.91,15.57,11.0,11.43,-1.43,10.0,0.262,16.64,0.286,,,,,,,,
2024,1,Maryland,571412,Big Ten,11-6,6.82,6.76,0.878,0.616,30.94,0.5,0.378,0.93,17.76,10.59,10.41,0.53,10.94,0.292,16.06,0.647,,,,,,,,
2024,1,Massachusetts,571413,Atlantic 10,6-8,5.93,7.64,0.859,0.479,30.86,0.789,0.194,0.877,17.79,13.21,10.79,1.07,11.86,0.316,14.36,0.429,,,,,,,,
2024,1,Mercer,571414,ASUN,4-10,5.21,7.29,0.885,0.522,32.57,0.727,0.346,0.872,14.57,14.43,13.14,-3.79,9.36,0.221,18.93,0.286,,,,,,,,
2024,1,Merrimack,571447,America East,6-9,5.73,8.47,0.818,0.362,27.27,0.479,0.46,0.889,16.13,13.27,14.33,-3.93,10.4,0.261,17.0,0.4,,,,,,,,
2024,1,Michigan,571415,Big Ten,10-7,7.65,8.88,0.876,0.588,30.94,0.59,0.455,0.83,20.53,10.76,11.24,1.65,12.88,0.3,15.18,0.588,,,,,,,,
2024,1,Monmouth,571416,CAA,5-8,5.0,7.08,0.859,0.474,28.92,0.675,0.231,0.929,14.54,12.69,10.54,-1.0,9.54,0.267,16.92,0.385,,,,,,,,
2024,1,Mount St. Mary's,571417,MAAC,1-14,4.87,8.2,0.88,0.439,32.27,0.575,0.333,0.912,12.73,12.0,13.33,-5.47,7.87,0.229,17.47,0.067,,,,,,,,
2024,1,NJIT,571419,America East,8-6,7.57,8.43,0.83,0.589,31.0,0.792,0.378,0.873,19.36,13.29,10.71,1.07,11.79,0.303,19.93,0.571,,,,,,,,
2024,1,Navy,571439,Patriot,9-7,6.38,6.75,0.845,0.571,33.13,0.647,0.365,0.879,17.25,12.38,10.75,0.13,10.88,0.267,17.25,0.563,,,,,,,,
2024,1,North Carolina,571418,ACC,7-7,7.57,8.57,0.886,0.618,35.43,0.652,0.422,0.854,19.93,10.71,10.43,1.93,12.36,0.267,16.29,0.5,,,,,,,,
2024,1,Notre Dame,571420,ACC,16-1,9.41,8.76,0.902,0.571,34.24,0.553,0.675,0.84,25.06,11.88,8.94,6.71,15.65,0.374,14.59,0.941,,,,,,,,
2024,1,Ohio St.,571421,Big Ten,6-9,5.0,9.2,0.888,0.541,34.0,0.629,0.35,0.897,15.53,10.8,10.13,0.4,10.53,0.266,16.13,0.4,,,,,,,,
2024,1,Penn,571423,Ivy League,9-6,6.6,6.07,0.861,0.461,28.27,0.62,0.467,0.815,17.47,15.87,10.93,-0.07,10.87,0.304,16.07,0.6,,,,,,,,
2024,1,Penn St.,571422,Big Ten,11-5,7.44,7.44,0.885,0.444,31.31,0.676,0.308,0.839,20.63,13.19,9.94,3.25,13.19,0.315,15.75,0.688,,,,,,,,
2024,1,Princeton,571424,Ivy League,11-5,6.75,9.56,0.851,0.508,34.06,0.577,0.435,0.899,19.94,13.06,10.44,2.75,13.19,0.289,14.88,0.688,,,,,,,,
2024,1,Providence,571425,Big East,7-8,6.8,7.0,0.874,0.444,28.8,0.625,0.353,0.875,18.47,11.13,13.07,-1.4,11.67,0.307,16.4,0.467,,,,,,,,
2024,1,Quinnipiac,571426,MAAC,9-5,7.21,6.5,0.879,0.42,29.14,0.643,0.276,0.857,20.29,15.43,10.86,2.21,13.07,0.341,14.5,0.643,,,,,,,,
2024,1,Richmond,571427,Atlantic 10,10-6,7.69,9.38,0.877,0.481,33.19,0.745,0.32,0.863,21.31,11.13,9.38,4.25,13.63,0.325,15.56,0.625,,,,,,,,
2024,1,Robert Morris,571428,ASUN,5-10,5.53,8.2,0.885,0.532,30.87,0.725,0.211,0.886,15.93,12.33,13.4,-3.0,10.4,0.269,18.73,0.333,,,,,,,,
2024,1,Rutgers,571429,Big Ten,7-7,5.21,6.21,0.879,0.521,27.86,0.656,0.423,0.889,15.64,13.0,11.07,-0.64,10.43,0.26,13.29,0.5,,,,,,,,
2024,1,Sacred Heart,571430,MAAC,13-5,7.44,6.28,0.91,0.525,31.61,0.702,0.5,0.912,20.78,12.44,9.61,3.72,13.33,0.298,15.94,0.722,,,,,,,,
2024,1,Saint Joseph's,571432,Atlantic 10,12-4,6.31,9.44,0.883,0.501,32.94,0.759,0.291,0.749,19.38,9.38,10.25,2.81,13.06,0.292,15.56,0.75,,,,,,,,
2024,1,Siena,571433,MAAC,8-8,7.31,9.0,0.891,0.473,29.13,0.684,0.382,0.887,19.38,10.69,11.25,0.81,12.06,0.287,15.38,0.5,,,,,,,,
2024,1,St. Bonaventure,571375,Atlantic 10,1-11,4.75,7.75,0.748,0.39,24.0,0.635,0.231,0.893,12.67,13.17,14.33,-6.42,7.92,0.262,19.33,0.083,,,,,,,,
2024,1,St. John's (NY),571431,Big East,4-11,4.6,6.4,0.852,0.469,27.67,0.538,0.2,0.862,13.73,12.67,14.4,-5.27,9.13,0.243,16.07,0.267,,,,,,,,
2024,1,Stony Brook,571434,CAA,4-10,7.5,6.79,0.835,0.467,30.07,0.604,0.468,0.913,19.36,12.71,11.5,0.36,11.86,0.292,14.71,0.286,,,,,,,,
2024,1,Syracuse,571435,ACC,12-6,9.28,8.17,0.871,0.58,35.89,0.644,0.418,0.893,24.0,12.11,11.0,3.72,14.72,0.316,14.94,0.667,,,,,,,,
2024,1,Towson,571436,CAA,13-4,9.41,10.29,0.914,0.565,34.88,0.694,0.439,0.812,23.94,10.41,9.12,5.41,14.53,0.338,15.41,0.765,,,,,,,,
2024,1,UAlbany,571377,America East,10-8,7.06,7.06,0.861,0.559,33.44,0.651,0.317,0.863,19.83,10.83,11.17,1.61,12.78,0.307,16.22,0.556,,,,,,,,
2024,1,UMBC,571411,America East,5-7,7.75,8.25,0.884,0.491,31.75,0.633,0.361,0.858,19.83,10.33,11.58,0.5,12.08,0.288,16.17,0.417,,,,,,,,
2024,1,UMass Lowell,571406,America East,0-12,3.0,5.58,0.845,0.467,28.08,0.526,0.176,0.896,9.58,13.83,15.17,-8.58,6.58,0.202,21.08,0.0,,,,,,,,
2024,1,Utah,571376,ASUN,12-5,8.53,9.88,0.879,0.457,33.76,0.721,0.409,0.915,23.35,12.06,10.88,3.94,14.82,0.307,14.06,0.706,,,,,,,,
2024,1,VMI,571442,MAAC,7-8,6.4,8.67,0.9,0.527,32.33,0.583,0.36,0.779,18.6,12.0,11.6,0.6,12.2,0.308,17.0,0.467,,,,,,,,
2024,1,Vermont,571440,America East,8-8,6.94,7.94,0.878,0.553,35.31,0.554,0.393,0.864,19.25,13.69,12.63,-0.31,12.31,0.336,18.19,0.5,,,,,,,,
2024,1,Villanova,571441,Big East,9-7,6.25,11.13,0.827,0.518,31.31,0.622,0.2,0.796,17.13,10.13,10.31,0.56,10.88,0.282,18.69,0.563,,,,,,,,
2024,1,Virginia,571443,ACC,12-6,8.61,11.67,0.898,0.518,37.78,0.491,0.594,0.818,22.39,12.06,11.39,2.39,13.78,0.307,15.78,0.667,,,,,,,,
2024,1,Wagner,571444,MAAC,1-14,3.8,6.47,0.823,0.418,21.8,0.714,0.288,0.934,10.73,12.0,13.73,-6.8,6.93,0.221,17.8,0.067,,,,,,,,
2024,1,Yale,571445,Ivy League,11-4,7.87,8.0,0.862,0.544,36.13,0.578,0.194,0.822,23.4,12.8,12.8,2.73,15.53,0.324,15.0,0.733,,,,,,,,
2024,2,Adams St.,571518,RMAC,1-13,3.57,10.43,0.76,0.273,25.57,0.815,0.169,0.902,10.36,13.36,18.71,-11.93,6.79,0.252,22.43,0.071,,,,,,,,
2024,2,Adelphi,571510,NE10,17-2,8.42,10.79,0.895,0.341,28.26,0.87,0.321,0.772,22.42,14.05,7.74,6.26,14.0,0.33,14.53,0.895,,,,,,,,
2024,2,Alabama Huntsville,571511,Peach Belt,7-9,6.19,11.44,0.824,0.481,32.13,0.659,0.32,0.761,19.75,9.44,12.19,1.38,13.56,0.294,17.5,0.438,,,,,,,,
2024,2,American Int'l,571512,NE10,5-10,8.07,13.33,0.831,0.335,30.07,0.788,0.266,0.877,19.4,14.6,11.73,-0.4,11.33,0.314,22.0,0.333,,,,,,,,
2024,2,Anderson (SC),571465,SAC,7-9,6.56,9.31,0.899,0.64,39.19,0.667,0.318,0.862,20.25,12.06,11.63,2.06,13.69,0.262,18.88,0.438,,,,,,,,
2024,2,Assumption,571513,NE10,7-7,6.0,8.71,0.892,0.518,32.36,0.694,0.25,0.866,17.71,11.79,12.43,-0.71,11.71,0.243,16.86,0.5,,,,,,,,
2024,2,Barton,571509,Conference Carolinas,7-10,7.82,9.0,0.863,0.465,32.65,0.683,0.194,0.818,19.76,11.12,11.24,0.71,11.94,0.277,16.24,0.412,,,,,,,,
2024,2,Belmont Abbey,571482,Conference Carolinas,10-7,7.12,6.35,0.855,0.696,38.41,0.711,0.307,0.906,20.35,12.82,11.29,1.94,13.24,0.288,16.59,0.588,,,,,,,,
2024,2,Bentley,571450,NE10,9-6,6.4,10.0,0.852,0.556,34.27,0.659,0.286,0.848,18.67,9.13,11.07,1.2,12.27,0.285,16.2,0.6,,,,,,,,
2024,2,Bridgeport,571524,CACC,7-8,7.93,12.4,0.809,0.594,33.6,0.628,0.377,0.753,19.53,11.73,10.93,0.67,11.6,0.262,21.4,0.467,,,,,,,,
2024,2,CSU Pueblo,571483,RMAC,2-12,5.14,13.36,0.718,0.406,34.07,0.623,0.176,0.819,13.86,10.5,18.57,-9.86,8.71,0.272,24.36,0.143,,,,,,,,
2024,2,CUI,584259,RMAC,7-8,7.53,11.8,0.826,0.65,38.13,0.902,0.338,0.84,21.0,9.6,11.0,2.47,13.47,0.295,19.2,0.467,,,,,,,,
2024,2,Caldwell,571467,CACC,4-8,6.25,9.25,0.76,0.324,27.0,0.622,0.209,0.851,15.58,12.0,17.25,-7.92,9.33,0.317,23.0,0.333,,,,,,,,
2024,2,Catawba,571470,SAC,7-8,5.47,8.53,0.849,0.339,26.67,0.691,0.286,0.901,16.8,12.07,12.67,-1.33,11.33,0.276,16.33,0.467,,,,,,,,
2024,2,Chestnut Hill,571493,CACC,11-4,8.13,10.0,0.85,0.503,31.33,0.809,0.357,0.817,20.2,12.13,6.87,5.2,12.07,0.327,18.27,0.733,,,,,,,,
2024,2,Chowan,571485,Conference Carolinas,5-9,7.57,9.57,0.792,0.429,31.36,0.452,0.255,0.82,20.07,15.93,15.86,-3.36,12.5,0.38,19.43,0.357,,,,,,,,
2024,2,Coker,571471,SAC,6-9,4.6,12.4,0.839,0.328,22.87,0.678,0.224,0.93,12.4,14.87,13.07,-5.27,7.8,0.24,19.67,0.4,,,,,,,,
2024,2,Colorado Mesa,571489,RMAC,13-4,10.12,10.65,0.895,0.624,40.59,0.63,0.367,0.758,26.47,8.59,8.88,7.47,16.35,0.335,16.24,0.765,,,,,,,,
2024,2,D'Youville,571521,ECC,2-14,3.63,9.69,0.768,0.479,30.81,0.763,0.387,0.868,11.06,13.13,16.06,-8.63,7.44,0.234,25.06,0.125,,,,,,,,
2024,2,Davenport,571469,GLVC,10-4,6.57,10.79,0.898,0.378,31.0,0.773,0.439,0.89,19.0,13.0,10.21,2.21,12.43,0.335,18.93,0.714,,,,,,,,
2024,2,Davis & Elkins,571451,G-MAC,4-11,4.07,11.73,0.82,0.436,27.33,0.726,0.147,0.912,11.53,15.93,16.4,-8.93,7.47,0.278,28.87,0.267,,,,,,,,
2024,2,Dist. Columbia,571452,ECC,1-11,2.75,9.33,0.633,0.219,25.08,0.676,0.167,0.893,8.25,19.25,19.33,-13.83,5.5,0.251,26.17,0.083,,,,,,,,
2024,2,Dominican (CA),584134,DII Independent,2-10,4.42,8.83,0.849,0.429,27.17,0.667,0.173,0.887,14.0,13.42,17.25,-7.67,9.58,0.281,20.25,0.167,,,,,,,,
2024,2,Dominican (NY),571486,CACC,4-9,4.92,8.69,0.83,0.434,34.15,0.587,0.296,0.84,14.23,12.0,13.92,-4.62,9.31,0.219,17.69,0.308,,,,,,,,
2024,2,Embry-Riddle (FL),571503,Sunshine State,6-8,6.36,7.79,0.888,0.357,26.07,0.75,0.373,0.884,19.57,14.14,12.07,1.14,13.21,0.333,14.29,0.429,,,,,,,,
2024,2,Emmanuel (GA),571499,Conference Carolinas,1-15,5.31,9.31,0.734,0.236,25.19,0.607,0.281,0.836,13.56,16.25,16.94,-8.69,8.25,0.304,25.06,0.063,,,,,,,,
2024,2,Felician,571506,CACC,4-10,3.71,8.57,0.776,0.469,35.21,0.655,0.235,0.871,12.5,14.57,15.07,-6.29,8.79,0.235,21.79,0.286,,,,,,,,
2024,2,Fla. Southern,571454,Sunshine State,10-7,7.65,9.94,0.895,0.577,39.59,0.612,0.377,0.853,21.41,12.35,12.29,1.47,13.76,0.298,17.47,0.588,,,,,,,,
2024,2,Flagler,571522,Peach Belt,7-9,6.63,7.94,0.823,0.536,31.88,0.772,0.27,0.894,19.0,11.88,12.69,-0.31,12.38,0.298,17.13,0.438,,,,,,,,
2024,2,Florida Tech,571453,Sunshine State,6-9,6.0,8.73,0.857,0.415,27.4,0.615,0.264,0.856,17.53,14.2,13.73,-2.2,11.53,0.323,16.6,0.4,,,,,,,,
2024,2,Franklin Pierce,571455,NE10,3-10,3.69,9.38,0.802,0.312,25.77,0.712,0.283,0.876,11.38,13.23,12.31,-4.62,7.69,0.249,21.08,0.231,,,,,,,,
2024,2,Frostburg St.,571507,ECC,13-4,10.0,11.29,0.859,0.616,39.24,0.738,0.301,0.792,26.06,8.82,9.41,6.65,16.06,0.317,17.18,0.765,,,,,,,,
2024,2,Georgian Court,571487,CACC,9-8,8.06,8.71,0.807,0.568,38.41,0.66,0.469,0.748,22.18,12.29,11.12,3.0,14.12,0.297,18.12,0.529,,,,,,,,
2024,2,Holy Family,571799,CACC,2-13,3.87,10.2,0.62,0.414,34.47,0.759,0.143,0.82,10.47,16.27,17.47,-10.87,6.6,0.23,26.8,0.133,,,,,,,,
