academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi,schedule_difficulty_score,schedule_difficulty_rank,sos_avg_opp_win_pct,sos_avg_opp_offense,sos_avg_opp_defense,sos_std_opp_win_pct,sos_stats_rank
2024,2,D'Youville,571521,ECC,2-14,3.63,9.69,0.768,0.479,30.81,0.763,0.387,0.868,11.06,13.13,16.06,-8.63,7.44,0.234,25.06,0.125,,,,,,,,,0.4626376369612048,58,0.46256250000000004,19.194375,12.221875,0.1939784036787343,58
2024,2,Davenport,571469,GLVC,10-4,6.57,10.79,0.898,0.378,31.0,0.773,0.439,0.89,19.0,13.0,10.21,2.21,12.43,0.335,18.93,0.714,,,,,,,,,0.48838978651853954,45,0.4885833333333333,19.16166666666667,12.270000000000001,0.17057865162114774,47
2024,2,Davis & Elkins,571451,G-MAC,4-11,4.07,11.73,0.82,0.436,27.33,0.726,0.147,0.912,11.53,15.93,16.4,-8.93,7.47,0.278,28.87,0.267,,,,,,,,,0.39862728722015,75,0.39684615384615385,18.186923076923076,13.603076923076923,0.2176241806961456,75
2024,2,Dist. Columbia,571452,ECC,1-11,2.75,9.33,0.633,0.219,25.08,0.676,0.167,0.893,8.25,19.25,19.33,-13.83,5.5,0.251,26.17,0.083,,,,,,,,,0.439010545283447,64,0.4380833333333334,18.268333333333334,12.995833333333332,0.25674872876456906,66
2024,2,Dominican (CA),584134,DII Independent,2-10,4.42,8.83,0.849,0.429,27.17,0.667,0.173,0.887,14.0,13.42,17.25,-7.67,9.58,0.281,20.25,0.167,,,,,,,,,0.5226793999491097,30,0.5229,19.821,12.093,0.2514245214771224,30
2024,2,Dominican (NY),571486,CACC,4-9,4.92,8.69,0.83,0.434,34.15,0.587,0.296,0.84,14.23,12.0,13.92,-4.62,9.31,0.219,17.69,0.308,,,,,,,,,0.4134599796538414,72,0.4129230769230769,17.810000000000002,13.088461538461539,0.21214706855911267,72
2024,2,Embry-Riddle (FL),571503,Sunshine State,6-8,6.36,7.79,0.888,0.357,26.07,0.75,0.373,0.884,19.57,14.14,12.07,1.14,13.21,0.333,14.29,0.429,,,,,,,,,0.5393807189796257,23,0.5379285714285714,20.612142857142857,12.250714285714285,0.14949412997826764,23
2024,2,Emmanuel (GA),571499,Conference Carolinas,1-15,5.31,9.31,0.734,0.236,25.19,0.607,0.281,0.836,13.56,16.25,16.94,-8.69,8.25,0.304,25.06,0.063,,,,,,,,,0.5148545386828186,33,0.51475,19.652500000000003,12.673125,0.15856367017699863,33
2024,2,Felician,571506,CACC,4-10,3.71,8.57,0.776,0.469,35.21,0.655,0.235,0.871,12.5,14.57,15.07,-6.29,8.79,0.235,21.79,0.286,,,,,,,,,0.40759745907041905,74,0.40714285714285714,17.132142857142856,13.217857142857143,0.19856983555373345,74
2024,2,Fla. Southern,571454,Sunshine State,10-7,7.65,9.94,0.895,0.577,39.59,0.612,0.377,0.853,21.41,12.35,12.29,1.47,13.76,0.298,17.47,0.588,,,,,,,,,0.6055073235244592,4,0.6079333333333333,21.961999999999996,11.204666666666666,0.1736350451057876,4
2024,2,Flagler,571522,Peach Belt,7-9,6.63,7.94,0.823,0.536,31.88,0.772,0.27,0.894,19.0,11.88,12.69,-0.31,12.38,0.298,17.13,0.438,,,,,,,,,0.5967531025170719,5,0.5971428571428571,21.69285714285714,11.605714285714287,0.18154057285311384,5
2024,2,Florida Tech,571453,Sunshine State,6-9,6.0,8.73,0.857,0.415,27.4,0.615,0.264,0.856,17.53,14.2,13.73,-2.2,11.53,0.323,16.6,0.4,,,,,,,,,0.6114033428886511,3,0.611909090909091,21.865454545454547,11.359999999999998,0.18591124693126337,3
2024,2,Franklin Pierce,571455,NE10,3-10,3.69,9.38,0.802,0.312,25.77,0.712,0.283,0.876,11.38,13.23,12.31,-4.62,7.69,0.249,21.08,0.231,,,,,,,,,0.5108853978782903,35,0.5109999999999999,19.055384615384614,11.664615384615386,0.20433720245636208,35
2024,2,Frostburg St.,571507,ECC,13-4,10.0,11.29,0.859,0.616,39.24,0.738,0.301,0.792,26.06,8.82,9.41,6.65,16.06,0.317,17.18,0.765,,,,,,,,,0.48369025362827456,48,0.48313333333333336,19.675333333333334,12.654,0.2178114985231241,48
2024,2,Georgian Court,571487,CACC,9-8,8.06,8.71,0.807,0.568,38.41,0.66,0.469,0.748,22.18,12.29,11.12,3.0,14.12,0.297,18.12,0.529,,,,,,,,,0.49014544276585775,44,0.48975,18.554375,12.523125,0.24276699219622094,44
2024,2,Holy Family,571799,CACC,2-13,3.87,10.2,0.62,0.414,34.47,0.759,0.143,0.82,10.47,16.27,17.47,-10.87,6.6,0.23,26.8,0.133,,,,,,,,,0.42465677695923454,69,0.4229166666666666,17.634166666666665,13.173333333333332,0.18644188474934725,69
2024,2,Lake Erie,571484,G-MAC,8-8,6.25,11.31,0.89,0.29,26.94,0.595,0.233,0.849,18.81,10.25,11.81,0.75,12.56,0.301,17.31,0.5,,,,,,,,,0.5353142358592355,25,0.535076923076923,20.372307692307693,12.037692307692307,0.20778149082387987,25
2024,2,Lander,571508,Peach Belt,12-4,9.13,11.06,0.845,0.409,33.69,0.769,0.344,0.762,23.75,12.25,11.5,3.13,14.63,0.339,16.38,0.75,,,,,,,,,0.48838978651853954,45,0.4886428571428571,19.96,12.907857142857143,0.212756268043592,46
2024,2,Lees-McRae,571491,Conference Carolinas,3-8,3.91,8.09,0.819,0.451,34.0,0.783,0.111,0.766,13.36,12.82,14.36,-4.91,9.45,0.236,22.73,0.273,,,,,,,,,0.4596968339555525,59,0.4595,18.965,13.60375,0.1990351727710457,59
2024,2,Lenoir-Rhyne,571472,SAC,17-2,8.37,10.0,0.884,0.598,34.16,0.706,0.455,0.851,22.84,10.58,7.79,6.68,14.47,0.313,14.63,0.895,,,,,,,,,0.5571425474436819,15,0.5575,20.303571428571427,11.304999999999998,0.23881246378098203,15
2024,2,Lewis,571468,GLVC,14-5,9.63,8.0,0.944,0.609,32.0,0.726,0.421,0.91,23.89,15.05,9.32,4.95,14.26,0.326,16.37,0.737,,,,,,,,,0.5521028764078837,19,0.5519285714285714,19.504285714285718,11.452857142857145,0.20424546306753907,19
2024,2,Limestone,571473,SAC,17-2,11.05,11.74,0.897,0.581,46.89,0.648,0.444,0.731,29.42,10.16,9.95,8.42,18.37,0.355,18.11,0.895,,,,,,,,,0.5219127667482446,31,0.521375,19.825625,12.036875,0.19415324971527004,31
2024,2,Lincoln Memorial,571474,SAC,4-11,5.27,7.93,0.866,0.511,28.07,0.659,0.17,0.805,15.87,10.93,13.13,-2.53,10.6,0.269,17.13,0.267,,,,,,,,,0.47347090591462715,52,0.4730666666666667,19.828,12.874666666666664,0.2553610428828607,52
2024,2,Lynn,571492,Sunshine State,5-10,6.13,9.6,0.88,0.441,28.13,0.593,0.349,0.843,16.13,12.27,12.93,-2.93,10.0,0.256,17.87,0.333,,,,,,,,,0.5724462288019275,10,0.5748461538461539,20.946153846153848,11.725384615384614,0.15873095096073545,10
2024,2,Malone,571523,G-MAC,8-9,9.47,9.71,0.852,0.531,36.82,0.696,0.352,0.88,24.76,14.71,15.59,-0.29,15.29,0.334,20.94,0.471,,,,,,,,,0.44917503195337216,63,0.44878571428571423,17.934285714285714,12.857857142857144,0.20640396541436773,63
2024,2,Mars Hill,571475,SAC,5-10,5.13,5.67,0.795,0.577,33.53,0.662,0.309,0.906,14.53,15.33,13.93,-4.53,9.4,0.278,23.47,0.333,,,,,,,,,0.5009949749966803,41,0.5010666666666667,19.78266666666667,12.373999999999997,0.23416417792271776,41
2024,2,Maryville (MO),571458,GLVC,13-5,8.11,9.0,0.907,0.555,33.33,0.597,0.262,0.881,21.94,11.67,9.11,4.72,13.83,0.295,15.56,0.722,,,,,,,,,0.5652411997844625,12,0.5666153846153845,20.977692307692312,11.135384615384616,0.18714434513807723,12
2024,2,Mercy,571459,ECC,14-2,11.25,9.56,0.851,0.685,43.06,0.594,0.341,0.751,28.25,11.5,9.44,7.56,17.0,0.396,18.69,0.875,,,,,,,,,0.5262057227056925,28,0.5261428571428571,19.454285714285714,11.669285714285715,0.2262804382501808,29
2024,2,Mercyhurst,571460,G-MAC,13-5,9.06,8.61,0.915,0.553,32.78,0.708,0.333,0.788,25.17,10.28,9.83,6.28,16.11,0.346,14.67,0.722,,,,,,,,,0.594650699613747,6,0.5952666666666667,21.846666666666668,11.274,0.18148185094444627,6
2024,2,Molloy,571461,ECC,8-10,8.17,8.67,0.835,0.515,30.61,0.667,0.414,0.802,21.11,13.28,11.61,1.33,12.94,0.311,19.22,0.444,,,,,,,,,0.5562628414099327,16,0.5548823529411765,20.14764705882353,11.210588235294116,0.24282888730979008,17
2024,2,Montevallo,571501,Peach Belt,9-6,9.93,10.67,0.841,0.663,43.07,0.694,0.361,0.759,25.53,14.47,11.93,3.67,15.6,0.346,25.47,0.6,,,,,,,,,0.4713110198074569,53,0.47064285714285703,18.861428571428572,13.022857142857143,0.19354202465129489,53
2024,2,Mount Olive,571476,Conference Carolinas,12-3,9.4,8.73,0.84,0.542,34.33,0.717,0.4,0.84,23.07,12.53,10.8,2.87,13.67,0.341,20.53,0.8,,,,,,,,,0.4805208851241903,50,0.4797692307692308,19.875384615384615,12.457692307692309,0.19614992454601732,50
2024,2,Newberry,571505,SAC,12-4,10.56,9.19,0.87,0.564,35.69,0.675,0.675,0.888,27.19,13.31,9.88,6.75,16.63,0.385,16.06,0.75,,,,,,,,,0.495748529574715,42,0.49564285714285716,18.945,12.069285714285714,0.2567760578355214,42
2024,2,North Greenville,571488,Conference Carolinas,10-8,8.94,7.5,0.855,0.583,33.39,0.659,0.329,0.839,23.56,11.83,13.44,1.17,14.61,0.313,19.0,0.556,,,,,,,,,0.4680277562767098,55,0.467,19.093125,12.723125,0.2079194555591179,56
2024,2,Pace,571463,NE10,13-4,8.53,11.59,0.886,0.588,40.88,0.694,0.26,0.805,23.59,10.35,10.18,4.88,15.06,0.34,17.29,0.765,,,,,,,,,0.5562628414099327,16,0.5563571428571429,20.146428571428572,10.778571428571428,0.18730060145691593,16
2024,2,Palm Beach Atl.,571502,Sunshine State,6-5,5.09,10.55,0.818,0.322,26.0,0.651,0.429,0.815,16.36,13.0,12.82,-1.55,11.27,0.288,14.64,0.545,,,,,,,,,0.48838978651853954,45,0.4887,19.79,12.553,0.22235199571850037,45
2024,2,Post,571477,CACC,10-8,9.33,10.17,0.851,0.494,34.67,0.621,0.545,0.79,23.28,12.28,10.06,3.89,13.94,0.345,17.5,0.556,,,,,,,,,0.39015177915864324,77,0.3898,17.41733333333333,12.960666666666667,0.17538498605448907,77
2024,2,Quincy,571520,GLVC,5-9,6.64,9.29,0.864,0.501,37.21,0.702,0.443,0.89,17.36,14.79,13.5,-2.79,10.71,0.277,21.43,0.357,,,,,,,,,0.4680277562767098,55,0.4671818181818182,18.098181818181818,12.890909090909092,0.24141583068594555,55
2024,2,Roberts Wesleyan,571496,ECC,10-6,8.38,9.44,0.854,0.555,32.19,0.759,0.296,0.823,22.25,10.25,10.94,2.94,13.88,0.298,16.63,0.625,,,,,,,,,0.46864741630149365,54,0.469,18.850666666666665,12.189999999999998,0.22759291143032845,54
2024,2,Rockhurst,571478,GLVC,10-5,7.73,9.73,0.899,0.601,34.2,0.719,0.455,0.883,21.87,10.33,10.27,3.87,14.13,0.297,16.27,0.667,,,,,,,,,0.5262057227056925,28,0.5269090909090909,18.795454545454547,12.031818181818183,0.24712251453496226,28
2024,2,Rollins,571464,Sunshine State,12-4,7.75,11.81,0.868,0.485,31.69,0.76,0.333,0.814,21.31,11.69,9.81,3.75,13.56,0.305,15.5,0.75,,,,,,,,,0.5458562523187784,20,0.5455384615384615,19.89923076923077,11.365384615384613,0.17318181436976104,20
2024,2,Saint Leo,571515,Sunshine State,9-6,8.6,7.53,0.892,0.642,36.4,0.605,0.354,0.858,22.07,11.73,12.0,1.47,13.47,0.322,17.4,0.6,,,,,,,,,0.528544669610379,27,0.528846153846154,20.216153846153848,12.112307692307693,0.233270673468809,27
2024,2,Saint Michael's,571516,NE10,9-5,7.5,12.5,0.842,0.553,38.71,0.767,0.395,0.809,20.5,10.5,10.21,2.79,13.0,0.291,18.29,0.643,,,,,,,,,0.4812349406027838,49,0.4809999999999999,18.03769230769231,11.726153846153846,0.21873517532184192,49
2024,2,Saint Rose,571479,NE10,7-10,7.24,8.88,0.784,0.602,35.41,0.5,0.365,0.801,19.29,11.24,12.94,-0.88,12.06,0.321,21.88,0.412,,,,,,,,,0.5421054183508555,22,0.5425882352941176,19.57,11.14,0.2155068059041372,22
2024,2,Seton Hill,571494,G-MAC,11-6,8.24,11.24,0.907,0.585,33.06,0.702,0.357,0.847,24.06,10.12,8.41,7.41,15.82,0.303,15.59,0.647,,,,,,,,,0.5767381873326238,9,0.5769285714285715,21.09785714285714,11.432857142857143,0.19813071597368465,9
2024,2,Shorter,571497,Peach Belt,8-8,4.94,6.56,0.77,0.394,30.19,0.667,0.33,0.836,15.75,17.88,15.06,-4.25,10.81,0.297,23.25,0.5,,,,,,,,,0.42073141271095843,70,0.4184444444444445,18.871111111111112,13.703333333333333,0.1830465096399219,71
2024,2,Southern N.H.,571462,NE10,4-9,5.31,9.08,0.877,0.632,36.0,0.583,0.353,0.882,15.69,13.62,11.69,-1.31,10.38,0.234,18.62,0.308,,,,,,,,,0.5449280208023384,21,0.5447692307692307,19.033846153846152,11.393076923076924,0.20021033318685855,21
2024,2,St. Anselm,571514,NE10,12-5,6.94,9.12,0.91,0.634,34.59,0.775,0.268,0.868,21.0,9.24,9.35,4.71,14.06,0.298,14.88,0.706,,,,,,,,,0.5595428853863725,13,0.5606666666666665,20.265000000000004,10.931666666666665,0.21417217891738932,13
2024,2,St. Thomas Aquinas,571480,ECC,5-11,5.06,9.13,0.785,0.497,31.88,0.667,0.169,0.813,13.13,14.63,13.13,-5.06,8.06,0.216,21.88,0.313,,,,,,,,,0.39414164665644896,76,0.39437500000000003,17.945625,13.614999999999998,0.2279722776457699,76
2024,2,Tampa,571517,Sunshine State,18-2,8.8,7.5,0.903,0.622,37.15,0.7,0.442,0.862,25.25,9.9,8.9,7.55,16.45,0.356,12.65,0.9,,,,,,,,,0.6130001300675628,2,0.616,21.768750000000004,10.79625,0.15218163489725034,2
2024,2,Tiffin,571809,G-MAC,4-10,4.5,8.14,0.789,0.363,28.14,0.545,0.234,0.848,13.29,12.29,16.36,-7.57,8.79,0.265,18.79,0.286,,,,,,,,,0.5183941918695314,32,0.5186,20.047000000000004,12.083,0.16942207648355628,32
2024,2,Tusculum,571490,SAC,2-14,6.25,6.44,0.733,0.39,31.25,0.609,0.365,0.877,15.63,16.44,18.19,-8.81,9.38,0.314,23.81,0.125,,,,,,,,,0.5018850486912354,38,0.5023333333333334,19.639333333333337,12.472666666666665,0.24559551208349786,39
2024,2,UIndy,571456,GLVC,11-6,6.0,10.35,0.887,0.567,37.65,0.71,0.283,0.88,17.94,9.35,8.71,3.24,11.94,0.248,17.35,0.647,,,,,,,,,0.6394199728883843,1,0.63975,21.896875,10.458124999999999,0.1630964055397911,1
2024,2,Virginia St.,583242,DII Independent,1-10,4.64,9.0,0.803,0.369,30.09,0.61,0.18,0.862,12.91,16.18,17.64,-9.36,8.27,0.256,23.73,0.091,,,,,,,,,0.32905653542986624,79,0.329,15.95818181818182,14.639090909090909,0.1086286417947947,79
2024,2,Walsh,571495,G-MAC,6-10,6.63,5.13,0.822,0.567,30.75,0.676,0.469,0.863,16.88,13.31,12.19,-1.94,10.25,0.272,20.44,0.375,,,,,,,,,0.5368534379052887,24,0.5363846153846153,20.13,11.926923076923076,0.19724000938393596,24
2024,2,Westminster (UT),571500,RMAC,11-3,11.5,13.0,0.884,0.511,34.29,0.81,0.389,0.849,29.0,12.21,10.5,7.0,17.5,0.348,19.71,0.786,,,,,,,,,0.45505569069669444,60,0.45437500000000003,18.80125,13.26875,0.2950262435360624,60
2024,2,Wheeling,571466,G-MAC,7-8,9.47,11.87,0.828,0.404,34.73,0.789,0.258,0.793,23.87,14.53,12.0,2.4,14.4,0.324,17.47,0.467,,,,,,,,,0.45237392763850315,62,0.4507692307692307,18.89384615384615,12.854615384615384,0.21571924554709598,62
2024,2,William Jewell,583174,GLVC,7-8,5.53,9.0,0.863,0.5,32.6,0.7,0.235,0.873,15.33,14.53,11.13,-1.33,9.8,0.287,23.0,0.467,,,,,,,,,0.4680277562767098,55,0.46672727272727277,18.611818181818183,13.039090909090909,0.24046965066835768,57
2024,2,Wilmington (DE),571504,CACC,11-4,10.07,9.53,0.808,0.587,37.27,0.71,0.528,0.724,27.33,10.6,12.0,5.27,17.27,0.37,17.73,0.733,,,,,,,,,0.5039431521836563,36,0.5031538461538462,19.43923076923077,11.963846153846152,0.1955925301994493,36
2024,2,Wingate,571481,SAC,11-5,11.19,13.19,0.918,0.529,40.75,0.714,0.388,0.779,26.44,12.0,7.94,7.31,15.25,0.314,15.25,0.688,,,,,,,,,0.5912860006887398,7,0.593,20.840714285714284,11.512142857142857,0.24604180829397965,7
2024,2,Young Harris,571498,Conference Carolinas,6-9,5.47,8.53,0.813,0.498,33.0,0.702,0.23,0.858,15.6,11.33,14.2,-4.07,10.13,0.285,21.87,0.4,,,,,,,,,0.42073141271095843,70,0.4202142857142857,18.39785714285714,13.566428571428572,0.18490390499292506,70
2025,1,Air Force,594020,ASUN,9-8,6.94,7.41,0.836,0.456,29.59,0.75,0.463,0.841,19.12,10.76,11.35,0.82,12.18,0.332,16.41,0.529,,,,,,,,,0.5425068913613497,20,0.5426428571428571,18.291428571428572,11.090714285714284,0.18865600105666894,20
2025,1,Army West Point,594022,Patriot,12-2,9.93,9.93,0.879,0.543,34.93,0.659,0.436,0.834,24.14,12.43,7.5,6.71,14.21,0.278,16.21,0.857,,,,,,,,,0.44917503195337216,56,0.4474615384615385,17.32923076923077,11.219999999999999,0.170611396221677,57
2025,1,Bellarmine,593910,ASUN,8-9,5.94,7.0,0.853,0.499,25.59,0.543,0.255,0.898,17.18,13.0,13.24,-2.0,11.24,0.315,19.18,0.471,,,,,,,,,0.46514023595275833,48,0.46464285714285714,16.48857142857143,12.154285714285711,0.21329342871896892,48
2025,1,Binghamton,593912,America East,5-9,4.5,6.86,0.832,0.407,25.64,0.529,0.3,0.84,13.86,12.5,11.21,-1.86,9.36,0.238,15.43,0.357,,,,,,,,,0.4983625824671155,30,0.4978461538461538,17.57461538461538,11.26769230769231,0.16375584365561108,31
2025,1,Boston U.,593915,Patriot,11-5,7.94,9.0,0.843,0.524,34.88,0.627,0.564,0.747,19.63,12.69,9.81,1.88,11.69,0.28,18.81,0.688,,,,,,,,,0.4909328592300994,35,0.4915,18.400714285714287,10.935714285714287,0.19188603388469935,36
2025,1,Brown,593918,Ivy League,3-10,4.08,8.92,0.862,0.48,28.46,0.6,0.276,0.846,12.46,13.54,11.31,-2.92,8.38,0.227,16.31,0.231,,,,,,,,,0.6234489407077718,1,0.6250769230769231,19.38,10.649230769230769,0.1697602207361274,1
2025,1,Bryant,593920,America East,10-5,7.4,9.6,0.905,0.554,32.13,0.622,0.429,0.863,19.73,11.2,10.07,2.27,12.33,0.297,16.87,0.667,,,,,,,,,0.3738853110854813,73,0.3731538461538462,16.259230769230772,12.070000000000002,0.1864675043473119,73
2025,1,Bucknell,593922,Patriot,5-9,8.07,9.14,0.823,0.465,32.5,0.509,0.429,0.827,21.0,12.21,13.07,-0.14,12.93,0.294,14.71,0.357,,,,,,,,,0.48731575717712705,39,0.48600000000000004,17.542307692307688,11.186923076923076,0.19486050237186442,39
2025,1,Canisius,593925,MAAC,6-10,4.88,6.38,0.849,0.524,30.63,0.632,0.262,0.865,13.75,10.75,11.06,-2.19,8.88,0.258,20.0,0.375,,,,,,,,,0.42073141271095843,64,0.4195714285714286,16.38642857142857,11.974285714285715,0.18745426653137648,65
2025,1,Cleveland St.,593927,NEC,4-10,4.21,7.29,0.805,0.531,30.86,0.469,0.279,0.83,12.21,12.57,13.0,-5.0,8.0,0.24,19.43,0.286,,,,,,,,,0.5183941918695314,26,0.51875,17.24,11.050833333333335,0.18855508699935233,26
2025,1,Colgate,593929,Patriot,10-8,8.44,11.22,0.856,0.431,35.56,0.639,0.403,0.775,22.5,12.39,12.11,1.94,14.06,0.311,18.33,0.556,,,,,,,,,0.5290259313522562,23,0.5299285714285715,18.49571428571429,10.797142857142857,0.18173311054782437,23
2025,1,Cornell,593931,Ivy League,18-1,10.32,7.11,0.895,0.582,34.53,0.558,0.474,0.843,26.05,11.95,10.26,5.47,15.74,0.361,14.47,0.947,,,,,,,,,0.543626057938671,19,0.5436428571428572,18.234285714285715,10.811428571428573,0.18821135806885422,19
2025,1,Dartmouth,593933,Ivy League,8-5,6.62,9.15,0.837,0.495,36.77,0.621,0.368,0.864,18.08,14.92,10.69,0.77,11.46,0.294,16.23,0.615,,,,,,,,,0.49014544276585775,37,0.4897692307692307,18.596153846153847,11.597692307692306,0.21219807649608666,37
2025,1,Delaware,593934,CAA,7-6,6.54,7.38,0.877,0.643,32.85,0.514,0.294,0.865,18.69,12.38,11.31,0.85,12.15,0.264,14.15,0.538,,,,,,,,,0.46233725805555054,51,0.462,17.345384615384617,11.65230769230769,0.2067305939176359,51
2025,1,Denver,593936,Big East,7-7,6.79,7.71,0.808,0.412,28.57,0.75,0.444,0.839,17.64,11.57,10.0,0.86,10.86,0.302,16.07,0.5,,,,,,,,,0.5262057227056925,24,0.5252857142857142,18.575714285714287,11.477142857142857,0.19671096583981446,25
2025,1,Detroit Mercy,593938,NEC,6-7,3.77,9.54,0.854,0.466,27.62,0.6,0.258,0.849,12.31,13.0,11.46,-2.92,8.54,0.224,16.77,0.462,,,,,,,,,0.46206839231268465,52,0.46177777777777773,16.613333333333333,12.667777777777777,0.2708750338267026,52
2025,1,Drexel,593940,CAA,8-8,7.38,7.94,0.864,0.502,29.94,0.513,0.195,0.858,19.63,10.25,10.13,2.13,12.25,0.319,17.38,0.5,,,,,,,,,0.4626376369612048,50,0.46278571428571436,16.784285714285712,11.75357142857143,0.2224998165557602,50
2025,1,Duke,593943,ACC,12-6,7.0,8.72,0.838,0.502,30.72,0.574,0.426,0.867,19.0,11.11,9.78,2.22,12.0,0.311,14.83,0.667,,,,,,,,,0.5850739331288695,10,0.5847500000000001,19.239375,10.20625,0.13148645367489384,11
2025,1,Fairfield,593946,CAA,12-3,8.2,11.6,0.878,0.562,34.2,0.75,0.375,0.813,22.13,9.93,9.27,4.67,13.93,0.301,16.13,0.8,,,,,,,,,0.42073141271095843,64,0.42007142857142865,16.537142857142857,11.782857142857143,0.18853626566098036,64
2025,1,Georgetown,594056,Big East,12-5,8.18,8.82,0.888,0.553,33.35,0.757,0.231,0.856,20.65,10.53,9.12,3.35,12.47,0.307,15.0,0.706,,,,,,,,,0.48369025362827456,40,0.48379999999999995,17.44,10.766,0.17605877806384246,40
2025,1,Hampton,593948,CAA,0-15,2.53,5.73,0.758,0.262,20.4,0.614,0.179,0.96,7.33,18.07,21.33,-16.53,4.8,0.19,21.07,0.0,,,,,,,,,0.495748529574715,33,0.4963076923076924,18.144615384615385,11.429230769230768,0.1875651208413041,33
2025,1,Harvard,593949,Ivy League,10-5,7.93,11.67,0.861,0.376,35.4,0.553,0.5,0.745,21.8,11.4,12.0,1.87,13.87,0.324,15.0,0.667,,,,,,,,,0.5368534379052887,22,0.537,18.638461538461538,11.037692307692309,0.19428725758921622,22
2025,1,High Point,594040,Atlantic 10,7-9,6.19,6.44,0.854,0.589,32.13,0.657,0.297,0.878,16.5,12.69,11.5,-1.19,10.31,0.293,16.63,0.438,,,,,,,,,0.5820625692640237,12,0.5836153846153846,18.96076923076923,10.437692307692307,0.12655831034412462,12
2025,1,Hobart,593952,Atlantic 10,5-9,6.79,5.43,0.825,0.629,33.64,0.625,0.321,0.877,18.43,11.64,14.29,-2.64,11.64,0.265,17.79,0.357,,,,,,,,,0.5400159615061642,21,0.5403846153846152,18.24153846153846,10.778461538461539,0.18000706757985427,21
2025,1,Hofstra,593954,CAA,8-7,7.27,7.13,0.834,0.472,32.0,0.667,0.217,0.841,20.2,12.73,10.07,2.87,12.93,0.287,15.73,0.533,,,,,,,,,0.42145324455186656,63,0.42214285714285715,16.896428571428572,12.320714285714285,0.23430195936710668,63
2025,1,Holy Cross,593956,Patriot,4-11,4.93,8.67,0.847,0.417,29.07,0.694,0.3,0.897,13.27,11.73,12.67,-4.33,8.33,0.228,16.87,0.267,,,,,,,,,0.5108853978782903,29,0.5119285714285715,18.342857142857145,10.863571428571428,0.1947916338353496,29
2025,1,Iona,594940,MAAC,2-13,4.4,7.13,0.82,0.371,26.87,0.6,0.255,0.894,11.73,13.13,15.07,-7.73,7.33,0.224,18.27,0.133,,,,,,,,,0.4699189528863625,47,0.46973333333333334,17.5,11.762666666666666,0.21358166796073322,47
2025,1,Jacksonville,593958,ASUN,9-5,9.14,8.79,0.877,0.541,32.5,0.816,0.388,0.859,22.21,11.0,11.79,1.29,13.07,0.322,17.29,0.643,,,,,,,,,0.40951828082896297,70,0.4091666666666667,16.775000000000002,12.839999999999998,0.21695730506766123,70
2025,1,Johns Hopkins,593960,Big Ten,6-8,6.21,6.36,0.888,0.573,25.86,0.706,0.321,0.862,16.29,10.14,10.79,-0.71,10.07,0.293,15.36,0.429,,,,,,,,,0.5863385123557462,9,0.5866153846153848,18.340769230769233,9.866153846153846,0.16284184798638618,9
2025,1,LIU,593904,NEC,9-5,7.29,7.64,0.852,0.515,29.79,0.65,0.386,0.871,19.64,11.0,11.0,1.36,12.36,0.294,12.93,0.643,,,,,,,,,0.40029874743300725,71,0.3996363636363636,16.17,11.890000000000002,0.2128590112672845,71
2025,1,Lafayette,593962,Patriot,10-6,6.38,8.19,0.857,0.517,31.88,0.511,0.298,0.754,17.69,11.31,9.63,1.69,11.31,0.321,18.38,0.625,,,,,,,,,0.439010545283447,61,0.4386923076923077,17.656153846153845,11.264615384615384,0.19666425298555623,61
2025,1,Lehigh,594058,Patriot,5-10,5.0,7.27,0.834,0.614,31.8,0.61,0.34,0.876,13.87,12.93,10.6,-1.73,8.87,0.236,19.87,0.333,,,,,,,,,0.5967531025170719,7,0.5970000000000001,19.438571428571432,10.444285714285714,0.21542350316129788,8
2025,1,Loyola Maryland,593966,Patriot,3-11,6.21,7.64,0.813,0.443,29.71,0.682,0.419,0.901,15.5,14.5,11.71,-2.43,9.29,0.27,16.29,0.214,,,,,,,,,0.5483239020480607,18,0.5486428571428573,18.439999999999998,10.377857142857142,0.16975764537500307,18
2025,1,Manhattan,593968,MAAC,6-9,4.67,8.53,0.876,0.397,26.33,0.621,0.257,0.898,13.53,13.6,10.6,-1.73,8.87,0.273,14.87,0.4,,,,,,,,,0.4313344250021212,62,0.43157142857142855,17.14642857142857,11.547142857142857,0.2319937543142408,62
2025,1,Marist,593970,MAAC,8-8,5.69,6.25,0.878,0.574,30.19,0.594,0.319,0.86,17.38,10.19,12.25,-0.56,11.69,0.265,14.69,0.5,,,,,,,,,0.41571828213875284,68,0.4167142857142857,16.814285714285713,11.723571428571429,0.19992906905465552,68
2025,1,Marquette,593972,Big East,7-7,7.21,6.64,0.823,0.54,27.64,0.581,0.556,0.863,18.64,11.57,12.5,-1.07,11.43,0.29,16.79,0.5,,,,,,,,,0.49414640775339724,34,0.49469230769230776,17.74076923076923,11.296153846153848,0.12581939719319582,34
